time,I
333.154,143.1
333.349,142.78
333.546,143.1
333.741,142.78
333.942,143.1
334.137,142.78
335.126,143.1
335.332,142.78
336.317,143.1
338.293,142.78
338.488,143.1
338.883,144.02
339.085,143.1
339.876,143.7
340.071,143.1
340.272,142.78
340.863,143.02
341.064,143.1
342.051,143.02
342.841,142.78
343.041,143.34
343.237,143.02
343.634,142.78
343.834,143.02
344.027,142.78
344.23,143.02
344.424,142.78
345.215,143.38
345.414,142.78
345.61,143.02
346.006,142.78
346.214,143.02
346.402,142.69
346.603,143.02
346.797,142.78
346.996,143.02
347.192,142.78
347.786,143.02
348.974,142.69
349.37,143.02
350.162,142.78
350.357,142.69
350.753,142.78
351.148,143.02
352.73,142.78
353.126,143.02
353.326,142.78
353.723,143.02
355.303,142.78
355.699,143.02
356.095,143.7
356.29,142.78
356.886,143.02
357.082,142.69
358.666,142.37
358.863,142.69
359.062,143.02
359.258,142.69
361.83,143.02
362.029,142.69
364.204,143.02
364.403,142.69
364.996,143.02
365.588,142.69
365.785,143.02
365.983,142.69
366.774,143.42
366.973,142.37
367.171,142.69
368.355,142.37
368.56,142.69
368.951,143.02
369.149,142.69
370.335,143.42
370.731,142.93
370.93,143.42
371.128,143.65
371.328,142.93
371.522,143.65
371.722,143.02
371.919,142.69
372.117,142.93
372.312,142.69
372.513,142.61
373.105,142.69
373.301,142.93
373.501,143.42
373.699,142.69
373.894,143.09
374.093,142.69
374.688,143.02
374.886,142.93
375.084,142.69
375.478,143.02
375.676,142.69
375.875,143.42
376.072,142.69
376.864,143.09
377.06,142.69
377.259,142.93
377.456,143.42
377.654,142.61
377.85,142.69
379.83,143.42
380.028,142.69
380.429,143.42
380.619,142.69
380.818,143.02
381.017,142.69
382.203,142.37
382.401,143.42
382.598,142.69
383.786,142.37
383.983,142.69
386.752,143.02
386.951,142.69
389.323,143.65
389.532,143.33
389.72,143.65
389.919,142.93
390.117,142.61
390.313,143.33
390.512,142.61
390.907,143.33
391.103,142.61
391.504,142.37
391.898,143.05
392.094,142.69
392.294,142.37
392.49,142.69
392.885,142.37
393.874,142.69
394.071,142.37
394.268,143.42
394.468,142.69
396.049,142.61
396.445,142.69
397.433,142.93
397.633,142.61
398.029,142.93
398.421,142.37
398.621,142.93
399.017,142.69
399.215,143.33
399.41,142.69
399.608,142.37
399.805,142.69
400.004,142.61
400.8,143.33
400.995,142.93
401.192,142.69
401.391,142.37
401.587,142.61
401.783,142.37
401.982,142.69
402.178,142.37
402.377,142.69
402.97,142.93
403.17,142.69
404.356,142.37
404.553,142.73
404.753,142.61
404.948,142.69
405.545,142.61
405.742,142.69
405.939,143.33
406.135,142.69
406.73,141.77
406.927,142.37
407.126,142.69
407.52,142.61
407.718,142.37
407.915,143.33
408.113,142.61
408.312,143.33
408.508,142.61
408.708,142.93
409.102,142.61
409.498,142.69
410.091,142.61
410.291,142.93
410.487,142.69
410.683,142.61
411.079,143.33
411.278,142.61
411.876,142.69
412.068,142.61
412.265,143.33
412.466,142.01
412.662,143.33
412.859,142.69
413.057,142.93
413.256,142.61
413.452,143.33
413.846,142.37
414.244,142.61
414.441,142.01
414.637,142.73
414.839,142.93
415.235,142.73
415.43,142.61
415.828,143.33
416.023,142.61
416.219,142.93
416.419,142.61
416.617,143.33
417.013,142.93
418.004,142.61
419.188,142.93
419.585,142.61
420.771,142.01
421.168,142.61
421.365,143.33
421.561,142.61
421.762,142.01
421.958,143.33
422.155,142.73
422.361,142.61
422.749,142.93
422.946,142.01
423.143,142.73
423.341,142.01
423.541,142.61
423.935,142.41
424.133,142.01
424.528,142.61
424.925,142.01
425.126,143.01
425.319,143.33
425.516,142.41
425.912,141.69
426.308,142.41
426.508,141.69
426.703,142.01
426.901,142.61
427.099,142.01
427.297,142.73
427.496,141.69
427.693,142.73
428.089,142.61
428.68,142.01
428.882,142.61
429.472,143.33
429.675,142.41
429.868,142.61
430.265,142.41
430.461,143.33
430.659,142.01
430.856,142.73
431.054,142.41
431.254,142.61
431.449,142.29
431.648,142.73
431.845,143.01
432.046,142.29
432.241,143.33
432.635,142.29
432.838,142.61
433.033,143.01
433.231,142.29
433.429,142.73
433.627,142.29
433.826,142.61
434.021,143.33
434.218,142.61
434.416,143.01
434.614,142.41
435.206,143.01
435.407,142.41
435.799,142.73
435.999,142.65
436.197,141.69
436.592,142.41
436.988,141.69
437.186,142.01
437.383,142.73
437.582,142.61
437.777,142.29
437.975,143.01
438.172,142.41
438.381,141.69
438.569,142.01
438.767,142.61
438.963,142.73
439.165,142.29
439.359,142.41
439.558,142.61
439.758,141.69
439.952,142.41
440.153,142.73
440.548,142.61
440.747,142.73
440.942,143.01
441.139,142.61
441.339,142.41
441.534,142.73
441.732,142.41
442.92,142.65
443.314,142.41
443.512,142.65
444.501,142.41
445.492,142.73
445.689,142.41
445.89,142.73
446.085,142.41
446.677,142.65
446.875,142.41
447.076,142.73
447.27,142.41
447.47,141.69
447.667,142.41
448.064,142.73
448.258,142.41
448.657,142.65
448.853,142.41
449.645,142.73
449.843,142.41
450.044,142.65
450.436,142.41
450.632,143.24
450.831,142.41
451.228,142.65
451.423,142.41
451.623,143.01
451.823,142.65
452.019,143.24
452.214,142.65
452.61,143.01
452.81,142.65
453.206,143.24
453.403,142.41
453.6,142.65
453.996,142.41
454.196,143.33
454.39,142.65
455.183,143.01
455.378,142.65
455.58,143.01
455.975,142.65
456.169,143.01
456.369,142.41
456.568,142.29
456.762,142.41
456.967,142.65
457.159,142.41
457.555,142.52
457.752,142.41
457.953,143.33
458.148,143.24
458.346,142.73
458.542,142.41
458.742,142.97
458.939,143.01
459.14,143.24
459.337,142.29
459.532,143.01
459.928,143.24
460.125,142.41
460.719,143.01
460.916,142.73
461.116,142.29
461.311,142.41
461.707,142.65
462.102,143.24
462.301,142.65
462.696,143.24
462.899,142.65
463.103,141.95
463.289,142.65
463.884,141.92
464.079,142.65
464.278,142.61
464.476,142.65
464.872,142.32
465.076,142.65
465.865,141.92
466.061,142.65
466.257,142.73
466.456,142.41
466.652,142.65
467.247,142.41
467.444,142.65
467.836,142.41
468.038,142.65
468.233,142.97
468.431,142.41
468.832,142.65
469.423,141.92
469.818,142.61
470.014,142.01
470.213,142.65
470.408,142.73
470.608,142.97
470.806,142.41
471.004,142.65
471.597,142.41
471.793,142.01
471.992,142.41
472.187,142.65
472.386,142.41
472.78,142.65
472.982,142.41
473.177,142.73
473.374,142.41
473.572,142.65
473.969,141.92
474.167,142.65
474.759,142.41
474.959,141.69
475.155,142.41
475.356,142.65
475.748,141.92
475.95,142.65
476.144,142.41
476.341,142.65
476.737,142.73
476.936,142.41
477.133,142.65
477.529,141.69
477.729,142.41
477.923,141.69
478.122,142.41
478.32,142.65
478.914,142.41
479.111,142.29
479.309,142.65
480.298,142.32
480.495,142.65
481.286,142.41
481.485,142.65
482.077,142.73
482.275,141.69
482.476,142.65
483.067,141.69
483.264,142.41
483.461,142.73
483.668,141.69
483.858,142.41
484.055,142.65
484.65,142.41
485.242,142.73
485.441,142.41
485.637,142.73
486.033,142.41
486.232,141.69
486.429,142.65
486.628,142.01
486.824,142.97
487.024,142.41
487.219,142.61
487.419,141.92
487.613,142.65
487.814,142.41
488.801,141.69
489,142.01
489.196,142.41
489.395,142.01
489.591,142.65
489.792,142.41
489.986,142.97
490.187,142.41
490.382,142.65
490.583,142.01
490.777,142.65
491.175,142.41
491.57,142.73
491.766,142.41
492.163,142.65
492.359,142.41
492.56,142.65
492.756,142.61
492.955,142.32
493.157,142.65
493.545,141.92
493.942,142.65
494.535,142.41
494.734,142.73
494.933,142.65
495.33,141.92
495.524,141.69
495.724,142.61
495.921,142.65
496.315,142.97
496.515,142.65
497.306,142.41
497.701,142.65
497.898,142.73
498.097,142.41
498.292,142.65
499.678,141.92
499.876,142.65
501.458,142.32
501.658,142.65
502.448,142.32
502.645,142.65
502.844,142.84
503.045,142.65
503.634,142.32
504.028,142.65
504.228,142.32
504.428,142.65
504.828,142.32
505.018,142.65
505.413,141.92
505.611,142.65
506.007,142.32
506.401,142.65
507.789,142.29
507.985,142.65
508.775,142.32
508.975,142.65
509.372,142.32
509.963,142.65
510.16,142.32
510.952,142.65
511.35,142.32
511.545,142.65
513.523,143.24
513.722,142.65
517.48,142.32
517.878,142.65
519.853,142.32
520.249,142.65
520.645,142.32
520.841,141.92
521.042,142.65
521.24,143.24
521.439,142.65
521.634,142.32
521.832,141.6
522.029,142.32
522.226,142.65
522.819,142.32
524.009,142.65
524.402,142.32
524.603,142.65
524.799,142.32
525.194,142.65
525.389,141.92
525.59,142.65
525.786,141.92
525.983,142.65
526.18,142.52
526.38,142.65
526.777,142.32
526.972,142.65
527.368,142.32
527.567,142.65
527.764,142.32
528.554,142.65
528.756,142.32
529.347,141.92
529.549,142.65
529.742,142.52
529.94,142.65
530.338,142.32
531.719,142.52
531.92,142.65
532.908,142.32
533.107,141.6
533.302,142.32
533.697,142.65
533.898,142.32
534.294,142.65
534.883,142.32
535.085,142.65
535.282,142.32
535.48,142.65
535.678,141.92
535.876,142.65
536.073,142.32
536.67,142.56
537.061,142.88
537.258,142.32
537.656,141.92
537.853,142.65
538.248,142.56
538.444,142.32
539.04,142.65
539.632,142.32
539.833,142.56
540.027,142.32
540.225,142.65
541.018,142.32
541.61,141.92
542.009,142.32
542.207,141.92
542.599,142.56
542.799,142.32
543.193,141.92
543.789,142.65
544.58,142.56
545.765,142.32
545.962,141.28
546.163,142.56
546.359,142.32
547.35,142.56
547.746,141.92
547.942,142.65
548.137,142.56
548.342,142.32
548.933,142.56
549.324,142.32
549.72,142.56
550.116,142.32
550.313,141.6
550.512,142.32
550.708,142.56
551.309,142.32
551.5,141.6
551.698,142.32
552.687,141.92
552.887,142.32
553.082,142.56
553.282,141.6
553.676,142.32
554.075,141.6
554.268,142.56
554.667,142.32
554.865,142.56
555.064,142.32
555.257,142.56
555.456,142.32
555.655,142.56
555.851,142.32
556.051,142.56
556.447,142
556.641,142.56
556.842,142.32
557.833,141.6
558.028,142.32
559.215,142
559.414,142.32
559.81,142.52
560.005,142.32
561.392,141.6
561.589,142.32
564.357,142.56
564.56,142.32
564.754,142.56
564.953,142.32
565.547,142.56
566.536,142
566.735,142.24
566.931,142.32
567.127,142.56
567.325,142.32
567.523,142.56
567.722,142.24
567.918,142.32
568.118,142.24
568.313,142.56
568.513,142.32
568.709,142.56
568.909,142.24
569.699,142.32
569.902,142.24
570.689,142.32
571.089,142.24
571.479,142.56
571.676,142.24
572.273,142.56
573.063,142.24
573.26,142.56
573.655,142.24
574.644,142.56
575.831,142.24
576.028,142.56
576.623,142.32
576.821,142.56
577.021,141.96
577.215,142.56
578.403,142.32
578.604,142.56
579.396,141.84
579.587,141.6
579.788,142.56
580.183,142.32
580.579,142
580.778,142.32
581.174,142.56
581.371,142.32
581.77,142.56
581.966,141.92
582.162,142.56
582.557,142.32
582.756,142.56
582.952,142.24
583.15,142.56
583.546,142.32
584.535,142.56
584.733,142.32
584.93,142.56
585.127,142
585.327,142.24
585.522,142.56
585.721,142.32
587.701,141.6
587.899,142.32
588.892,142.56
589.281,142.32
589.877,142.24
590.073,142.32
590.27,142.24
590.467,142
590.666,142.56
591.067,142.24
591.259,142.56
591.653,141.6
591.852,142.56
593.24,142.24
593.435,142.56
593.635,141.64
593.831,142.24
594.029,142.56
594.426,142.24
595.018,142.56
595.412,142.24
595.613,142.56
596.013,142.24
596.998,141.6
597.195,142.24
597.786,141.92
597.985,142.32
598.18,142.56
599.174,142.24
599.368,142.32
599.96,142.56
600.553,141.96
600.752,142.56
601.15,142.32
601.545,141.73
601.744,142.56
601.942,142.32
602.14,142.56
602.338,141.96
602.534,142.56
602.932,142.65
603.128,142.56
603.327,141.6
603.526,142.56
603.927,142.24
604.126,142.32
604.326,142.56
604.525,141.6
604.726,141.64
604.926,142.24
605.324,141.6
605.524,142.24
605.928,142
606.127,142.32
617.213,142.56
617.214,142.32
617.214,142.56
617.214,142.24
617.214,142.56
617.214,142.24
617.214,141.64
617.214,142.56
617.215,142.24
617.22,141.64
617.221,142.24
617.221,142.56
617.221,142.24
617.221,142.56
617.221,141.64
617.221,142.24
617.221,141.64
617.221,142.24
617.221,141.64
617.222,142.24
617.222,141.64
617.222,142.24
617.222,142.56
617.222,141.64
617.223,142.24
617.223,141.64
617.223,142.56
617.223,141.64
617.223,142.24
617.224,141.64
617.224,142.24
617.224,141.64
617.224,142.24
617.224,141.64
617.319,142.56
617.596,142.24
617.723,141.6
617.94,141.64
624.234,142.24
624.234,141.64
624.234,142.24
624.234,142.56
624.234,142.24
624.234,141.64
624.235,142.24
624.235,141.64
624.235,142.24
624.235,141.64
624.235,142.24
624.236,141.64
624.239,142.56
624.24,141.64
624.24,142.24
624.24,141.96
624.24,142.24
624.24,142.56
624.241,142.24
624.516,141.64
624.915,142.24
625.16,141.84
625.311,142.24
625.518,141.55
625.872,142.24
626.511,142.56
663.548,141.64
663.549,142.24
663.549,141.64
663.549,142.24
663.549,141.64
663.55,142.24
663.55,141.96
663.551,141.64
663.551,142.24
663.552,141.64
663.553,142.24
663.553,141.64
663.554,142.24
663.554,141.64
663.555,142.24
663.555,141.64
663.555,142.24
663.556,141.92
663.556,142.24
663.556,141.64
663.557,141.32
663.558,142.24
663.558,141.64
663.558,142.24
663.559,141.64
663.559,142.24
663.561,141.64
663.562,142.24
663.563,141.64
663.563,142.24
663.577,141.64
663.578,142.24
663.578,141.64
663.578,142.24
663.578,141.64
663.579,142.24
663.579,141.64
663.579,142.24
663.581,141.64
663.581,142.24
663.581,141.64
663.581,142.56
663.583,141.73
663.583,142.24
663.584,141.64
663.584,142.24
663.586,141.64
663.586,142.56
663.587,141.64
663.588,141.32
663.6,141.55
663.601,141.87
663.602,141.32
663.602,141.64
663.602,142.24
663.602,141.64
663.603,142.24
663.603,141.64
663.603,142.24
663.604,141.64
663.604,142.24
663.604,141.92
663.604,141.64
663.604,141.32
663.605,141.64
663.605,142.24
663.605,141.64
663.605,142.24
663.605,141.64
663.606,142.24
663.606,141.64
663.606,142.24
663.606,141.64
663.606,142.24
663.608,141.64
663.608,142.24
663.609,141.64
663.609,142.24
663.609,141.64
663.609,141.32
663.609,140.95
663.611,139.48
663.611,137.81
663.612,137.9
663.613,157.29
663.614,157.69
663.614,157
663.615,156.68
663.615,136.97
663.616,138.82
663.616,136.37
663.617,145.3
663.618,152.94
663.619,147.36
663.619,136.74
663.62,135.32
663.621,155.62
663.621,169.28
663.622,170.12
663.622,170.81
663.623,170.89
663.623,170.81
663.623,170.89
663.624,171.21
663.624,171.81
663.625,171.13
663.625,147.05
663.626,148.6
663.626,151.34
663.627,164.89
663.628,175.5
663.628,171.33
663.629,192.81
663.629,159.54
663.63,116.33
663.693,109.37
663.893,104.34
663.93,104.34
664.09,103.06
664.29,111.08
664.489,113.01
664.687,118.86